run number,_nodes,proportion_paranoid,proportion_skeptic,people,detection_sick_people,security_measures,deterrents,proportion_worker,proportion_retired,proportion_student,duration,lockdown_type,step,n_of_death,days,count turtles with [spreader? = true],infected - deaths,misinformed,Neg_student + Neg_retired + Neg_worker,total_infected
1413,500,12,12,500,false,false,false,53,29,18,14,essential_activities,861,40,44,56,460,106,11127.5,500
1417,500,12,12,500,false,false,false,53,29,18,14,essential_activities,721,37,37,80,460,158,9308.5,497
1416,500,12,12,500,false,false,false,53,29,18,14,essential_activities,841,39,43,75,461,130,10573,500
1415,500,12,12,500,false,false,false,53,29,18,14,essential_activities,841,56,43,41,442,67,9695.5,498
1418,500,12,12,500,false,false,false,53,29,18,14,essential_activities,821,49,42,28,446,61,10306.75,495
1419,500,12,12,500,false,false,false,53,29,18,14,essential_activities,761,38,39,38,461,79,9817,499
1420,500,12,12,500,false,false,false,53,29,18,14,essential_activities,1041,52,53,75,446,129,12993.5,498
1421,500,12,12,500,false,false,false,53,29,18,14,essential_activities,981,36,50,84,461,189,11209.5,497
1422,500,12,12,500,false,false,false,53,29,18,14,essential_activities,921,36,47,33,464,85,11385,500
1424,500,12,12,500,false,false,false,53,29,18,14,essential_activities,781,52,40,57,444,107,9979.5,496
1423,500,12,12,500,false,false,false,53,29,18,14,essential_activities,901,42,46,53,457,89,11634.5,499
1425,500,12,12,500,false,false,false,53,29,18,14,essential_activities,821,45,42,90,451,165,10291,496
1426,500,12,12,500,false,false,false,53,29,18,14,essential_activities,821,46,42,37,452,78,9989,498
1428,500,12,12,500,false,false,false,53,29,18,14,essential_activities,741,43,38,146,457,287,9247.5,500
1429,500,12,12,500,false,false,false,53,29,18,14,essential_activities,761,38,39,36,459,83,9595.5,497
1427,500,12,12,500,false,false,false,53,29,18,14,essential_activities,981,38,50,32,457,70,11879.75,495
1431,500,12,12,500,false,false,false,53,29,18,14,essential_activities,741,38,38,54,457,105,9906,495
1430,500,12,12,500,false,false,false,53,29,18,14,essential_activities,861,33,44,42,462,75,10675,495
1432,500,12,12,500,false,false,false,53,29,18,14,essential_activities,721,35,37,127,465,247,9325,500
1433,500,12,12,500,false,false,false,53,29,18,14,essential_activities,761,33,39,52,466,98,10136.5,499
1436,500,12,12,500,false,false,false,53,29,18,14,essential_activities,721,38,37,64,461,134,9368,499
1435,500,12,12,500,false,false,false,53,29,18,14,essential_activities,761,38,39,42,457,80,9573,495
1434,500,12,12,500,false,false,false,53,29,18,14,essential_activities,901,36,46,40,462,84,11178.5,498
1437,500,12,12,500,false,false,false,53,29,18,14,essential_activities,701,32,36,115,467,230,9106,499
1438,500,12,12,500,false,false,false,53,29,18,14,essential_activities,841,38,43,37,459,69,10422.5,497
1439,500,12,12,500,false,false,false,53,29,18,14,essential_activities,961,47,49,67,451,127,11791.5,498
1440,500,12,12,500,false,false,false,53,29,18,14,essential_activities,921,42,47,38,454,88,12138.5,496
1441,500,12,12,500,false,false,false,53,29,18,14,essential_activities,841,44,43,47,453,97,10848.5,497
1443,500,12,12,500,false,false,false,53,29,18,14,essential_activities,821,42,42,33,454,73,9552.5,496
1442,500,12,12,500,false,false,false,53,29,18,14,essential_activities,801,46,41,53,453,104,10012.5,499
1446,500,12,12,500,false,false,false,53,29,18,14,essential_activities,821,47,42,65,450,128,9530,497
1445,500,12,12,500,false,false,false,53,29,18,14,essential_activities,881,37,45,63,462,136,10913,499
1444,500,12,12,500,false,false,false,53,29,18,14,essential_activities,1041,38,53,34,458,82,12413,496
1447,500,12,12,500,false,false,false,53,29,18,14,essential_activities,861,36,44,33,462,74,10890.5,498
1448,500,12,12,500,false,false,false,53,29,18,14,essential_activities,941,47,48,43,450,80,11833,497
1449,500,12,12,500,false,false,false,53,29,18,14,essential_activities,921,37,47,68,463,139,10877,500
1450,500,12,12,500,false,false,false,53,29,18,14,essential_activities,821,32,42,75,467,135,10682,499
1452,500,12,12,500,false,false,false,53,29,18,14,all,1041,34,53,114,460,220,17920.5,494
1453,500,12,12,500,false,false,false,53,29,18,14,all,1201,41,61,52,441,109,22508,482
1451,500,12,12,500,false,false,false,53,29,18,14,all,1361,31,69,41,448,78,26162.5,479
1454,500,12,12,500,false,false,false,53,29,18,14,all,1141,34,58,69,453,132,22261,487
1455,500,12,12,500,false,false,false,53,29,18,14,all,1321,35,67,52,449,120,21749,484
1457,500,12,12,500,false,false,false,53,29,18,14,all,1021,44,52,61,442,123,19322.5,486
1456,500,12,12,500,false,false,false,53,29,18,14,all,1141,37,58,54,441,108,22228.5,478
1459,500,12,12,500,false,false,false,53,29,18,14,all,1141,31,58,65,453,112,21457,484
1458,500,12,12,500,false,false,false,53,29,18,14,all,1221,27,62,69,458,125,23872,485
1461,500,12,12,500,false,false,false,53,29,18,14,all,1161,45,59,47,434,91,21409,479
1460,500,12,12,500,false,false,false,53,29,18,14,all,1261,42,64,40,446,80,24515,488
1463,500,12,12,500,false,false,false,53,29,18,14,all,881,43,45,150,456,276,15487.5,499
1462,500,12,12,500,false,false,false,53,29,18,14,all,1221,42,62,50,452,99,23657.5,494
1464,500,12,12,500,false,false,false,53,29,18,14,all,1041,43,53,85,444,156,18990.5,487
1465,500,12,12,500,false,false,false,53,29,18,14,all,1081,37,55,67,454,141,20222.5,491
1466,500,12,12,500,false,false,false,53,29,18,14,all,1261,28,64,46,450,90,24630.5,478
1469,500,12,12,500,false,false,false,53,29,18,14,all,1081,47,55,58,443,115,19701,490
1467,500,12,12,500,false,false,false,53,29,18,14,all,1421,39,72,43,442,85,27246.5,481
1471,500,12,12,500,false,false,false,53,29,18,14,all,861,38,44,96,455,204,16712,493
1470,500,12,12,500,false,false,false,53,29,18,14,all,1421,44,72,34,421,65,26065.5,465
1472,500,12,12,500,false,false,false,53,29,18,14,all,1081,37,55,97,458,163,19469.5,495
1468,500,12,12,500,false,false,false,53,29,18,14,all,1661,39,84,55,441,80,32620.5,480
1473,500,12,12,500,false,false,false,53,29,18,14,all,1161,34,59,52,450,103,21837.5,484
1477,500,12,12,500,false,false,false,53,29,18,14,all,981,33,50,68,452,118,18692.5,485
1475,500,12,12,500,false,false,false,53,29,18,14,all,1401,43,71,35,439,66,26068.5,482
1476,500,12,12,500,false,false,false,53,29,18,14,all,1421,42,72,36,434,71,27139.25,476
1474,500,12,12,500,false,false,false,53,29,18,14,all,1561,36,79,48,432,81,30120,468
1478,500,12,12,500,false,false,false,53,29,18,14,all,1201,34,61,42,447,81,22694,481
1479,500,12,12,500,false,false,false,53,29,18,14,all,1041,42,53,54,448,121,18982.5,490
1482,500,12,12,500,false,false,false,53,29,18,14,all,941,46,48,99,452,187,17771.5,498
1480,500,12,12,500,false,false,false,53,29,18,14,all,1481,39,75,45,442,91,28392,481
1483,500,12,12,500,false,false,false,53,29,18,14,all,1001,43,51,87,448,154,18586.5,491
1481,500,12,12,500,false,false,false,53,29,18,14,all,1361,28,69,50,454,107,26221.5,482
1485,500,12,12,500,false,false,false,53,29,18,14,all,1161,42,59,32,437,82,21394,479
1484,500,12,12,500,false,false,false,53,29,18,14,all,1361,36,69,37,436,73,26499.5,472
1486,500,12,12,500,false,false,false,53,29,18,14,all,1141,40,58,65,446,116,22160.5,486
1487,500,12,12,500,false,false,false,53,29,18,14,all,1061,36,54,75,441,140,21034.5,477
1488,500,12,12,500,false,false,false,53,29,18,14,all,1141,40,58,42,439,83,22163,479
1489,500,12,12,500,false,false,false,53,29,18,14,all,1121,37,57,72,447,149,21008.5,484
1491,500,12,12,500,false,false,false,53,29,18,14,all,1381,38,70,31,425,66,26135,463
1490,500,12,12,500,false,false,false,53,29,18,14,all,1721,42,87,43,439,82,32714.5,481
1492,500,12,12,500,false,false,false,53,29,18,14,all,1181,45,60,90,447,158,21223.75,492
1494,500,12,12,500,false,false,false,53,29,18,14,all,1161,34,59,86,458,172,22943.5,492
1496,500,12,12,500,false,false,false,53,29,18,14,all,1161,31,59,51,441,97,21523,472
1501,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,781,38,40,12,462,118,2342.5,500
1493,500,12,12,500,false,false,false,53,29,18,14,all,1601,31,81,34,439,66,31270.5,470
1500,500,12,12,500,false,false,false,53,29,18,14,all,941,38,48,92,450,170,18715,488
1497,500,12,12,500,false,false,false,53,29,18,14,all,1201,47,61,59,435,123,22834.5,482
1498,500,12,12,500,false,false,false,53,29,18,14,all,1241,35,63,43,428,79,23796.5,463
1495,500,12,12,500,false,false,false,53,29,18,14,all,1501,38,76,31,444,80,27670,482
1499,500,12,12,500,false,false,false,53,29,18,14,all,1221,42,62,47,432,87,22066,474
1502,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,761,39,39,17,461,166,2310.5,500
1503,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,641,42,33,7,457,77,2030.5,499
1504,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,661,39,34,13,461,100,2096,500
1505,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,43,36,19,457,143,2191.5,500
1506,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,42,37,11,458,114,2202.5,500
1507,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,641,42,33,17,458,111,2038.5,500
1508,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,46,36,7,454,91,2156.5,500
1510,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,42,37,12,458,100,2153,500
1511,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,34,37,39,466,339,2277.5,500
1509,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,881,47,45,7,453,89,2700,500
1514,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,661,46,34,10,454,93,2067,500
1512,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,40,37,14,460,123,2231,500
1515,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,37,36,14,463,172,2201,500
1513,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,39,37,15,461,118,2146.5,500
1516,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,41,37,30,459,226,2222.5,500
1517,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,32,36,7,468,74,2235.5,500
1518,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,741,45,38,18,455,141,2235,500
1519,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,661,43,34,13,457,99,1990,500
1523,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,621,45,32,12,455,105,2008.5,500
1520,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,741,41,38,10,459,86,2243.5,500
1521,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,36,37,11,464,84,2335.5,500
1522,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,781,31,40,24,469,188,2302,500
1524,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,41,36,6,458,107,2060,499
1525,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,661,34,34,9,466,70,2198.5,500
1526,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,801,36,41,6,464,85,2342.5,500
1527,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,741,35,38,11,465,151,2296.5,500
1528,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,661,37,34,11,463,112,2118.5,500
1529,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,741,42,38,9,458,125,2164.5,500
1530,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,821,47,42,10,453,101,2169.5,500
1531,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,801,49,41,8,451,109,2232,500
1534,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,681,43,35,10,456,110,2114,499
1533,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,23,36,20,477,178,2311.5,500
1532,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,821,34,42,5,465,79,2151.5,499
1536,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,681,31,35,7,469,88,2160,500
1535,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,741,37,38,9,463,71,2421,500
1537,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,44,37,17,456,80,2114,500
1539,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,761,45,39,23,455,269,2272,500
1538,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,861,37,44,15,463,124,2266.5,500
1540,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,40,37,7,459,91,2276,499
1541,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,661,43,34,7,457,109,2011,500
1544,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,621,28,32,19,472,128,2082.5,500
1543,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,761,36,39,7,464,82,2325.5,500
1542,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,821,43,42,8,457,73,2319,500
1545,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,39,36,8,461,76,2008,500
1548,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,681,47,35,10,453,105,2096,500
1547,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,721,46,37,6,454,62,2171,500
1546,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,901,44,46,24,456,147,2704,500
1549,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,701,43,36,11,457,131,2184,500
1550,500,12,12,500,false,false,true,53,29,18,14,lockdown_retired,661,46,34,15,453,154,2020.5,499
1551,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,761,45,39,20,455,148,2430,500
1552,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,781,35,40,6,465,77,2497.5,500
1553,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,721,30,37,20,470,114,2362.5,500
1556,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,621,47,32,22,453,230,1957.5,500
1554,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,681,38,35,4,461,82,2092.5,499
1557,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,641,49,33,11,451,141,2092.5,500
1559,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,641,45,33,18,455,151,2092.5,500
1555,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,741,38,38,12,462,133,2295,500
1558,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,761,45,39,11,455,93,2362.5,500
1560,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,721,34,37,9,466,82,2227.5,500
1561,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,721,42,37,13,458,130,2227.5,500
1563,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,721,50,37,5,450,102,2227.5,500
1562,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,741,39,38,8,461,64,2295,500
1564,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,741,46,38,11,454,80,2092.5,500
1565,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,721,35,37,7,465,97,2227.5,500
1567,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,681,39,35,18,460,140,2160,499
1566,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,741,29,38,4,471,91,2227.5,500
1569,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,661,32,34,12,468,173,2160,500
1568,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,40,36,20,460,156,2092.5,500
1570,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,42,36,16,458,115,2092.5,500
1571,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,661,37,34,13,463,129,2160,500
1572,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,721,37,37,23,463,241,2295,500
1573,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,44,36,7,456,115,2160,500
1575,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,661,39,34,6,461,91,2092.5,500
1574,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,781,34,40,8,466,130,2283,500
1576,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,721,40,37,9,460,86,2362.5,500
1577,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,33,36,2,467,82,2227.5,500
1578,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,661,37,34,22,463,248,1957.5,500
1579,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,31,36,6,469,84,2160,500
1581,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,50,36,12,449,79,2295,499
1580,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,761,36,39,17,464,129,2295,500
1582,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,51,36,5,449,70,2160,500
1583,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,36,36,7,464,71,2092.5,500
1584,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,741,37,38,8,463,80,2092.5,500
1587,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,641,30,33,11,470,95,2160,500
1585,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,38,36,8,462,67,2092.5,500
1586,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,681,48,35,14,452,94,2092.5,500
1588,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,761,45,39,9,454,106,2497.5,499
1589,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,781,36,40,23,464,133,2430,500
1591,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,661,49,34,19,451,156,2160,500
1593,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,39,36,12,461,71,2362.5,500
1595,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,661,38,34,14,462,157,2086.5,500
1592,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,45,36,16,455,183,2025,500
1590,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,761,36,39,10,463,73,2295,499
1594,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,861,36,44,4,464,65,2362.5,500
1596,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,781,43,40,8,457,115,2421.75,500
1597,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,821,36,42,22,464,294,2362.5,500
1599,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,701,36,36,20,463,144,2223,499
1598,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,781,42,40,10,458,111,2497.5,500
1600,500,12,12,500,false,false,true,53,29,18,14,lockdown_student,821,28,42,11,471,87,2430,499
1601,500,12,12,500,false,false,true,53,29,18,14,none,641,31,33,10,469,88,0,500
1602,500,12,12,500,false,false,true,53,29,18,14,none,621,38,32,18,462,158,0,500
1605,500,12,12,500,false,false,true,53,29,18,14,none,661,51,34,16,449,114,0,500
1603,500,12,12,500,false,false,true,53,29,18,14,none,701,36,36,14,464,114,0,500
1604,500,12,12,500,false,false,true,53,29,18,14,none,741,39,38,6,461,97,0,500
1606,500,12,12,500,false,false,true,53,29,18,14,none,781,41,40,16,459,143,0,500
1607,500,12,12,500,false,false,true,53,29,18,14,none,721,28,37,11,472,71,0,500
1608,500,12,12,500,false,false,true,53,29,18,14,none,721,33,37,17,467,103,0,500
1610,500,12,12,500,false,false,true,53,29,18,14,none,661,40,34,14,460,87,0,500
